paper_id,doi,url,url_type,source,section,jspsych_confirmed,checked_date
W1524842461,10.7717/peerj.1058,https://github.com/andytwoods/refreshSimulation,github,epmc_fulltext,body,False,2026-07-20
W1524842461,10.7717/peerj.1058,https://github.com/ContributeToScience/participant-booking-app,github,epmc_fulltext,body,,2026-07-20
W1524842461,10.7717/peerj.1058,https://github.com/jodeleeuw/jsPsych,github,epmc_fulltext,body,True,2026-07-20
W1524842461,10.7717/peerj.1058,https://github.com/TheHandLaboratory/LabMan,github,epmc_fulltext,body,False,2026-07-20
W1524842461,10.7717/peerj.1058,https://osf.io/buj5i,osf,epmc_fulltext,body,False,2026-07-20
W1621531000,10.1371/journal.pone.0130834,https://github.com/JATOS/JATOS,github,epmc_fulltext,data_availability,,2026-07-20
W2343857668,10.3389/fpsyg.2016.00610,https://github.com/expfactory/expfactory-battery,github,epmc_fulltext,body,True,2026-07-20
W2343857668,10.3389/fpsyg.2016.00610,https://github.com/expfactory/expfactory-experiments,github,epmc_fulltext,body,True,2026-07-20
W2343857668,10.3389/fpsyg.2016.00610,https://github.com/expfactory/expfactory-python,github,epmc_fulltext,body,True,2026-07-20
W2343857668,10.3389/fpsyg.2016.00610,https://github.com/expfactory/expfactory-surveys,github,epmc_fulltext,body,False,2026-07-20
W2738638944,10.1371/journal.pone.0181775,https://osf.io/j2h8y,osf,epmc_fulltext,data_availability,True,2026-07-20
W2738638944,10.1371/journal.pone.0181775,https://osf.io/qmg95,osf,epmc_fulltext,body,False,2026-07-20
W2771165717,10.7554/elife.34779,https://github.com/NYUCCL/psiTurk,github,epmc_fulltext,body,,2026-07-20
W2771165717,10.7554/elife.34779,https://github.com/rsagroup/rsatoolbox,github,epmc_fulltext,body,False,2026-07-20
W2771165717,10.7554/elife.34779,https://osf.io/25t3f,osf,epmc_fulltext,data_availability,True,2026-07-20
W2771165717,10.7554/elife.34779,https://osf.io/f9drs,osf,epmc_fulltext,body,False,2026-07-20
W2771165717,10.7554/elife.34779,https://osf.io/mjgtr,osf,epmc_fulltext,body,False,2026-07-20
W2785251462,10.31234/osf.io/62puh,https://osf.io/qmhjv,osf,osf_preprint,preprint_supplement,False,2026-07-20
W2789590323,10.3389/fpsyg.2018.00152,https://osf.io/w3udk,osf,epmc_fulltext,body,False,2026-07-20
W2809681768,10.31234/osf.io/vu8je,https://osf.io/ehu7q,osf,osf_preprint,preprint_supplement,False,2026-07-20
W2897312833,10.3758/s13428-019-01237-x,https://app.gorilla.sc/openmaterials/36172,gorilla,epmc_fulltext,body,,2026-07-20
W2897312833,10.3758/s13428-019-01237-x,https://github.com/kangax/compat-table,github,epmc_fulltext,references,,2026-07-20
W2897312833,10.3758/s13428-019-01237-x,https://osf.io/26jgu,osf,epmc_fulltext,references,False,2026-07-20
W2897312833,10.3758/s13428-019-01237-x,https://osf.io/bqswf,osf,epmc_fulltext,references,False,2026-07-20
W2897312833,10.3758/s13428-019-01237-x,https://osf.io/ert8k,osf,epmc_fulltext,references,False,2026-07-20
W2897312833,10.3758/s13428-019-01237-x,https://osf.io/q5wvn,osf,epmc_fulltext,references,False,2026-07-20
W2897312833,10.3758/s13428-019-01237-x,https://zenodo.org/records/597045,zenodo,epmc_fulltext,references,,2026-07-20
W2901477285,10.5334/joc.85,https://github.com/psychopy/psychojs,github,epmc_fulltext,body,,2026-07-20
W2901477285,10.5334/joc.85,https://osf.io/dy8kf,osf,epmc_fulltext,data_availability,True,2026-07-20
W2901477285,10.5334/joc.85,https://osf.io/fahxc,osf,epmc_fulltext,references,False,2026-07-20
W2901477285,10.5334/joc.85,https://osf.io/ymxau,osf,epmc_fulltext,references,False,2026-07-20
W2921883422,10.1038/s41467-019-09075-3,https://github.com/marionrouault/RouaultDayanFleming,github,epmc_fulltext,data_availability,False,2026-07-20
W2921883422,10.1038/s41467-019-09075-3,https://osf.io/mtus8,osf,epmc_fulltext,references,False,2026-07-20
W2923739704,10.3389/fpsyg.2019.00394,https://github.com/mike-lawrence/ez,github,epmc_fulltext,references,False,2026-07-20
W2923739704,10.3389/fpsyg.2019.00394,https://osf.io/3mpnw,osf,epmc_fulltext,data_availability,False,2026-07-20
W2934872584,10.3758/s13428-019-01236-y,https://github.com/aFarkas/webshim,github,epmc_fulltext,references,,2026-07-20
W2934872584,10.3758/s13428-019-01236-y,https://github.com/rubenarslan/formr.org,github,epmc_fulltext,body,,2026-07-20
W2934872584,10.3758/s13428-019-01236-y,https://osf.io/d3avf,osf,epmc_fulltext,references,False,2026-07-20
W2934872584,10.3758/s13428-019-01236-y,https://zenodo.org/records/1345615,zenodo,epmc_fulltext,body,,2026-07-20
W2934872584,10.3758/s13428-019-01236-y,https://zenodo.org/records/597045,zenodo,epmc_fulltext,references,,2026-07-20
W2955003931,10.3389/frobt.2019.00049,https://github.com/CMU-Perceptual-Computing-Lab/openpose,github,epmc_fulltext,body,False,2026-07-20
W2955003931,10.3389/frobt.2019.00049,https://github.com/EducationalTestingService/factor_analyzer,github,epmc_fulltext,body,False,2026-07-20
W2955003931,10.3389/frobt.2019.00049,https://github.com/severin-lemaignan/pinsoro-kinematics-study,github,epmc_fulltext,body,True,2026-07-20
W2964812922,10.1126/sciadv.aay1062,https://osf.io/9vpgm,osf,epmc_fulltext,body,True,2026-07-20
W2964812922,10.1126/sciadv.aay1062,https://osf.io/t4wju,osf,epmc_fulltext,body,True,2026-07-20
W2965172603,10.5334/joc.77,https://osf.io/cjz79,osf,epmc_fulltext,data_availability,False,2026-07-20
W2968949390,10.1371/journal.pone.0221127,https://github.com/jiaaro/pydub,github,epmc_fulltext,body,False,2026-07-20
W2968949390,10.1371/journal.pone.0221127,https://osf.io/zxsqc,osf,epmc_fulltext,data_availability,True,2026-07-20
W2969506133,10.5334/pb.494,https://osf.io/fzpcy,osf,epmc_fulltext,references,False,2026-07-20
W2969506133,10.5334/pb.494,https://zenodo.org/records/1285575,zenodo,epmc_fulltext,references,False,2026-07-20
W2982553243,10.1098/rsos.200090,https://osf.io/7xbth,osf,epmc_fulltext,data_availability,,2026-07-20
W2995557889,10.1038/s41467-019-13737-7,https://github.com/hayleydorfman/pavlovian-instrumental-arbitration,github,epmc_fulltext,data_availability,True,2026-07-20
W2995557889,10.1038/s41467-019-13737-7,https://github.com/sjgershm/GoNogo-control,github,epmc_fulltext,data_availability,False,2026-07-20
W3005817091,10.31234/osf.io/hgy3z,https://osf.io/jsezc,osf,osf_preprint,preprint_supplement,False,2026-07-20
W3019486417,10.3390/brainsci10040251,https://osf.io/xfwhb,osf,epmc_fulltext,references,True,2026-07-20
W3029325488,10.3389/fpsyg.2020.00909,https://osf.io/53zd9,osf,epmc_fulltext,data_availability,False,2026-07-20
W3036539193,10.3758/s13428-020-01535-9,https://github.com/amaatouq/guess-the-correlation,github,epmc_fulltext,body,,2026-07-20
W3036539193,10.3758/s13428-020-01535-9,https://github.com/amaatouq/room-assignment,github,epmc_fulltext,body,,2026-07-20
W3036539193,10.3758/s13428-020-01535-9,https://github.com/empiricaly/chat,github,epmc_fulltext,body,,2026-07-20
W3036539193,10.3758/s13428-020-01535-9,https://github.com/empiricaly/meteor-deploy,github,epmc_fulltext,body,,2026-07-20
W3036539193,10.3758/s13428-020-01535-9,https://github.com/JamesPHoughton/detective_game_demo,github,epmc_fulltext,body,,2026-07-20
W3036539193,10.3758/s13428-020-01535-9,https://github.com/joshua-a-becker/politics-challenge,github,epmc_fulltext,body,,2026-07-20
W3041155819,10.3758/s13421-020-01065-x,https://github.com/ccpluncw/ccpl_data_chineseNumber2019,github,epmc_fulltext,data_availability,False,2026-07-20
W3042662801,10.7717/peerj.9414,https://osf.io/3kx7g,osf,epmc_fulltext,data_availability,False,2026-07-20
W3082957318,10.3758/s13428-020-01436-x,https://github.com/benmarwick/rrtools,github,epmc_fulltext,body,False,2026-07-20
W3082957318,10.3758/s13428-020-01436-x,https://github.com/brentthorne/posterdown,github,epmc_fulltext,references,False,2026-07-20
W3082957318,10.3758/s13428-020-01436-x,https://github.com/crsh/papaja,github,epmc_fulltext,references,,2026-07-20
W3082957318,10.3758/s13428-020-01436-x,https://github.com/CrumpLab/jsPsychr,github,epmc_fulltext,references,True,2026-07-20
W3082957318,10.3758/s13428-020-01436-x,https://github.com/CrumpLab/vertical,github,epmc_fulltext,references,True,2026-07-20
W3082957318,10.3758/s13428-020-01436-x,https://github.com/jdblischak/workflowr,github,epmc_fulltext,body,False,2026-07-20
W3082957318,10.3758/s13428-020-01436-x,https://github.com/psych-ds/psych-DS,github,epmc_fulltext,body,False,2026-07-20
W3087710958,10.31234/osf.io/afj37,https://osf.io/t4wju,osf,osf_preprint,preprint_supplement,True,2026-07-20
W3093462509,10.3758/s13421-020-01117-2,https://github.com/compmem/smile,github,epmc_fulltext,body,False,2026-07-20
W3093462509,10.3758/s13421-020-01117-2,https://osf.io/9vtfq,osf,epmc_fulltext,body,False,2026-07-20
W3096032216,10.3758/s13428-020-01501-5,https://osf.io/rn9zd,osf,epmc_fulltext,data_availability,True,2026-07-20
W3102465578,10.1007/s00426-020-01429-7,https://osf.io/45hdz,osf,epmc_fulltext,body,False,2026-07-20
W3102465578,10.1007/s00426-020-01429-7,https://osf.io/98z72,osf,epmc_fulltext,references,False,2026-07-20
W3103896643,10.1073/pnas.2009641117,https://github.com/metacoglab/SchulzRollwageDolanFleming,github,epmc_fulltext,data_availability,False,2026-07-20
W3104321017,10.1098/rsos.200664,https://osf.io/3nxpg,osf,epmc_fulltext,data_availability,True,2026-07-20
W3104321017,10.1098/rsos.200664,https://osf.io/i29mh,osf,epmc_fulltext,references,False,2026-07-20
W3104321017,10.1098/rsos.200664,https://osf.io/kmpdh,osf,epmc_fulltext,body,True,2026-07-20
W3105252786,10.1371/journal.pone.0241747,https://osf.io/35npj,osf,epmc_fulltext,body,False,2026-07-20
W3105252786,10.1371/journal.pone.0241747,https://osf.io/e4tyg,osf,epmc_fulltext,data_availability,False,2026-07-20
W3108188144,10.31234/osf.io/tzwyp,https://osf.io/zg3nr,osf,osf_preprint,preprint_supplement,False,2026-07-20
W3113473891,10.32872/cpe.v2i4.2593,https://osf.io/5fpwk,osf,epmc_fulltext,references,False,2026-07-20
W3118335711,10.3758/s13428-020-01515-z,https://gitlab.com/malago/simplephy,gitlab,epmc_fulltext,body,,2026-07-20
W3118335711,10.3758/s13428-020-01515-z,https://zenodo.org/records/3767907,zenodo,epmc_fulltext,references,,2026-07-20
W3119183283,10.31219/osf.io/gdnb4,https://osf.io/aqfeh,osf,osf_preprint,preprint_supplement,False,2026-07-20
W3119740302,10.1177/17470218211031158,https://osf.io/kh6eb,osf,epmc_fulltext,body,False,2026-07-20
W3119963299,10.1007/s41809-020-00072-3,https://osf.io/8asvx,osf,epmc_fulltext,body,False,2026-07-20
W3119963299,10.1007/s41809-020-00072-3,https://osf.io/sv9rc,osf,epmc_fulltext,data_availability,False,2026-07-20
W3121843880,10.1038/s41598-021-81901-5,https://zenodo.org/records/4019709,zenodo,epmc_fulltext,data_availability,False,2026-07-20
W3121843880,10.1038/s41598-021-81901-5,https://zenodo.org/records/4275804,zenodo,epmc_fulltext,data_availability,,2026-07-20
W3121843880,10.1038/s41598-021-81901-5,https://zenodo.org/records/4275815,zenodo,epmc_fulltext,data_availability,,2026-07-20
W3127429635,10.3758/s13428-020-01527-9,https://github.com/MathewSachin/Captura,github,epmc_fulltext,body,False,2026-07-20
W3127429635,10.3758/s13428-020-01527-9,https://github.com/Yury-Shevchenko/samply,github,epmc_fulltext,body,,2026-07-20
W3127429635,10.3758/s13428-020-01527-9,https://osf.io/u57aw,osf,epmc_fulltext,body,False,2026-07-20
W3127429635,10.3758/s13428-020-01527-9,https://zenodo.org/records/597045,zenodo,epmc_fulltext,references,,2026-07-20
W3128736738,10.12688/wellcomeopenres.16480.2,https://github.com/mjaquiery/responsibility-by-reward,github,epmc_fulltext,data_availability,True,2026-07-20
W3128736738,10.12688/wellcomeopenres.16480.2,https://osf.io/kmuvf,osf,epmc_fulltext,references,False,2026-07-20
W3128736738,10.12688/wellcomeopenres.16480.2,https://zenodo.org/records/4452004,zenodo,epmc_fulltext,data_availability,,2026-07-20
W3130382522,10.3389/fpsyg.2021.612720,https://osf.io/qb8dp,osf,epmc_fulltext,data_availability,False,2026-07-20
W3131681160,10.31234/osf.io/vgkws,https://osf.io/vvaw7,osf,osf_preprint,preprint_supplement,False,2026-07-20
W3133826244,10.7554/elife.63721,https://github.com/yulkang/2D_Decision,github,epmc_fulltext,data_availability,False,2026-07-20
W3135372339,10.5334/joc.143,https://osf.io/c3dyf,osf,epmc_fulltext,data_availability,False,2026-07-20
W3135782789,10.1027/1618-3169/a000504,https://osf.io/ky682,osf,epmc_fulltext,body,False,2026-07-20
W3145643471,10.1186/s12966-021-01113-y,https://osf.io/4j2sa,osf,epmc_fulltext,references,False,2026-07-20
W3155480353,10.1016/j.cognition.2021.104719,https://github.com/NadineDijkstra/IMADET,github,epmc_fulltext,body,True,2026-07-20
W3155480353,10.1016/j.cognition.2021.104719,https://osf.io/3zp8n,osf,epmc_fulltext,references,False,2026-07-20
W3159406917,10.3758/s13423-021-01932-x,https://osf.io/fk7u9,osf,epmc_fulltext,body,False,2026-07-20
W3160111187,10.31234/osf.io/8kywa,https://osf.io/976w8,osf,osf_preprint,preprint_supplement,True,2026-07-20
W3161004561,10.31234/osf.io/t72e6,https://osf.io/fmqu8,osf,osf_preprint,preprint_supplement,False,2026-07-20
W3161068704,10.31234/osf.io/5nxtw,https://osf.io/w62nt,osf,osf_preprint,preprint_supplement,False,2026-07-20
W3161132636,10.31234/osf.io/eqn29,https://osf.io/qsrvd,osf,osf_preprint,preprint_supplement,True,2026-07-20
W3161171184,10.3758/s13428-022-01789-5,https://github.com/RationalityEnhancement/ComputationalMicroscope,github,epmc_fulltext,body,False,2026-07-20
W3161171184,10.3758/s13428-022-01789-5,https://github.com/RationalityEnhancement/Mouselab-MDP,github,epmc_fulltext,body,True,2026-07-20
W3161252258,10.31234/osf.io/asc67,https://osf.io/kx8ta,osf,osf_preprint,preprint_supplement,False,2026-07-20
W3161490601,10.31234/osf.io/u73sy,https://osf.io/mxun9,osf,osf_preprint,preprint_supplement,False,2026-07-20
W3162126747,10.31234/osf.io/nefpz,https://osf.io/ytg97,osf,osf_preprint,preprint_supplement,False,2026-07-20
W3162315973,10.31234/osf.io/fygjq,https://osf.io/t89dh,osf,osf_preprint,preprint_supplement,False,2026-07-20
W3162527667,10.3758/s13428-021-01686-3,https://github.com/becky-gilbert/audio-response-timing,github,epmc_fulltext,references,True,2026-07-20
W3162527667,10.3758/s13428-021-01686-3,https://github.com/becky-gilbert/jsPsych,github,epmc_fulltext,references,True,2026-07-20
W3162527667,10.3758/s13428-021-01686-3,https://github.com/mattdiamond/Recorderjs,github,epmc_fulltext,references,,2026-07-20
W3162527667,10.3758/s13428-021-01686-3,https://github.com/muaz-khan/RecordRTC,github,epmc_fulltext,references,,2026-07-20
W3162527667,10.3758/s13428-021-01686-3,https://osf.io/fmwqb,osf,epmc_fulltext,references,False,2026-07-20
W3162527667,10.3758/s13428-021-01686-3,https://osf.io/uh5vr,osf,epmc_fulltext,data_availability,True,2026-07-20
W3162654884,10.3758/s13428-021-01703-5,https://github.com/esdalmaijer/mouseview_manuscript,github,epmc_fulltext,data_availability,False,2026-07-20
W3162654884,10.3758/s13428-021-01703-5,https://github.com/niklasvh/html2canvas,github,epmc_fulltext,body,,2026-07-20
W3162654884,10.3758/s13428-021-01703-5,https://github.com/u01ai11/MouseView.js,github,epmc_fulltext,data_availability,True,2026-07-20
W3162654884,10.3758/s13428-021-01703-5,https://osf.io/mta2d,osf,epmc_fulltext,body,False,2026-07-20
W3162654884,10.3758/s13428-021-01703-5,https://pavlovia.org/demos/dynamic_selective_inspect,pavlovia,epmc_fulltext,body,,2026-07-20
W3163822076,10.31234/osf.io/buahk,https://osf.io/k8ghz,osf,osf_preprint,preprint_supplement,False,2026-07-20
W3163880120,10.3758/s13428-019-01283-5,https://github.com/felixhenninger/lab.js,github,epmc_fulltext,body,,2026-07-20
W3164670745,10.31234/osf.io/svgx5,https://osf.io/zjcvd,osf,osf_preprint,preprint_supplement,False,2026-07-20
W3164863675,10.31234/osf.io/av9ns,https://osf.io/8kxm2,osf,osf_preprint,preprint_supplement,False,2026-07-20
W3165270085,10.7554/elife.69594,https://github.com/jessica-c-lee/planets-task,github,epmc_fulltext,references,True,2026-07-20
W3165270085,10.7554/elife.69594,https://github.com/philjrdb/HCP,github,epmc_fulltext,data_availability,False,2026-07-20
W3165270085,10.7554/elife.69594,https://osf.io/n7sdg,osf,epmc_fulltext,data_availability,False,2026-07-20
W3165270085,10.7554/elife.69594,https://osf.io/ykun2,osf,epmc_fulltext,data_availability,False,2026-07-20
W3165332210,10.31234/osf.io/cbzx3,https://osf.io/jg3rm,osf,osf_preprint,preprint_supplement,True,2026-07-20
W3168244877,10.1016/j.crmeth.2021.100010,https://github.com/neuromotion/PARRM,github,epmc_fulltext,data_availability,False,2026-07-20
W3171281781,10.31234/osf.io/5k8de,https://osf.io/w6ptm,osf,osf_preprint,preprint_supplement,False,2026-07-20
W3172263489,10.31219/osf.io/7wcya,https://osf.io/vmkrq,osf,osf_preprint,preprint_supplement,False,2026-07-20
W3173443853,10.31234/osf.io/gk7xc,https://osf.io/ba6eh,osf,osf_preprint,preprint_supplement,False,2026-07-20
W3175913287,10.1093/nc/niab005,https://github.com/crsh/papaja,github,epmc_fulltext,references,,2026-07-20
W3175913287,10.1093/nc/niab005,https://github.com/matanmazor/asymmetry,github,epmc_fulltext,data_availability,True,2026-07-20
W3175913287,10.1093/nc/niab005,https://osf.io/j8sxz,osf,epmc_fulltext,references,False,2026-07-20
W3176885285,10.3758/s13423-021-01954-5,https://github.com/ayaby/stopmotion,github,epmc_fulltext,body,False,2026-07-20
W3176885285,10.3758/s13423-021-01954-5,https://osf.io/rjav4,osf,epmc_fulltext,body,False,2026-07-20
W3177202373,10.31234/osf.io/gqf2m,https://osf.io/94cja,osf,osf_preprint,preprint_supplement,False,2026-07-20
W3177413560,10.3389/fnhum.2021.654610,https://github.com/dgrtwo/eb7750e74997891d7c20,github,epmc_fulltext,references,,2026-07-20
W3177413560,10.3389/fnhum.2021.654610,https://github.com/psychologyKM/2020experiments,github,epmc_fulltext,data_availability,False,2026-07-20
W3181560397,10.31234/osf.io/gd9zs,https://osf.io/qnftu,osf,osf_preprint,preprint_supplement,False,2026-07-20
W3183090861,10.31234/osf.io/2h5vu,https://osf.io/bcqak,osf,osf_preprint,preprint_supplement,False,2026-07-20
W3184061566,10.1038/s41467-021-24907-x,https://osf.io/chsvw,osf,epmc_fulltext,body,False,2026-07-20
W3184061566,10.1038/s41467-021-24907-x,https://zenodo.org/records/4926568,zenodo,epmc_fulltext,references,,2026-07-20
W3184061566,10.1038/s41467-021-24907-x,https://zenodo.org/records/4926569,zenodo,epmc_fulltext,data_availability,,2026-07-20
W3184801111,10.3389/fpsyg.2021.688356,https://osf.io/w9mnr,osf,epmc_fulltext,data_availability,False,2026-07-20
W3185037099,10.1590/1516-4446-2020-1675,https://github.com/brown-ccv/honeycomb,github,epmc_fulltext,data_availability,True,2026-07-20
W3185037099,10.1590/1516-4446-2020-1675,https://github.com/brown-ccv/task-msit,github,epmc_fulltext,body,True,2026-07-20
W3185037099,10.1590/1516-4446-2020-1675,https://github.com/supabase/supabase,github,epmc_fulltext,body,,2026-07-20
W3185830025,10.1371/journal.pcbi.1009201,https://github.com/nidstigator/uncertainty_psychiatry_2020,github,epmc_fulltext,data_availability,,2026-07-20
W3194032056,10.1371/journal.pone.0252174,https://osf.io/b879v,osf,epmc_fulltext,references,False,2026-07-20
W3194380737,10.1186/s41235-021-00322-0,https://osf.io/4v3kp,osf,epmc_fulltext,data_availability,False,2026-07-20
W3198950913,10.3389/fpsyg.2021.702710,https://github.com/Hunterzhaoliu/learning_curve,github,epmc_fulltext,body,,2026-07-20
W3198950913,10.3389/fpsyg.2021.702710,https://osf.io/3hdur,osf,epmc_fulltext,references,False,2026-07-20
W3198950913,10.3389/fpsyg.2021.702710,https://osf.io/3r5cj,osf,epmc_fulltext,body,False,2026-07-20
W3198950913,10.3389/fpsyg.2021.702710,https://osf.io/6f5dj,osf,epmc_fulltext,body,False,2026-07-20
W3198950913,10.3389/fpsyg.2021.702710,https://osf.io/8ycnf,osf,epmc_fulltext,body,False,2026-07-20
W3198950913,10.3389/fpsyg.2021.702710,https://osf.io/9ep2t,osf,epmc_fulltext,body,False,2026-07-20
W3198950913,10.3389/fpsyg.2021.702710,https://osf.io/a4be7,osf,epmc_fulltext,body,False,2026-07-20
W3198950913,10.3389/fpsyg.2021.702710,https://osf.io/g42rw,osf,epmc_fulltext,body,False,2026-07-20
W3198950913,10.3389/fpsyg.2021.702710,https://osf.io/rn7w5,osf,epmc_fulltext,references,False,2026-07-20
W3198950913,10.3389/fpsyg.2021.702710,https://osf.io/rzh9d,osf,epmc_fulltext,body,False,2026-07-20
W3198950913,10.3389/fpsyg.2021.702710,https://osf.io/sc4rt,osf,epmc_fulltext,body,False,2026-07-20
W3198950913,10.3389/fpsyg.2021.702710,https://osf.io/t89yp,osf,epmc_fulltext,body,False,2026-07-20
W3198950913,10.3389/fpsyg.2021.702710,https://osf.io/uvdjf,osf,epmc_fulltext,body,False,2026-07-20
W3199971114,10.1371/journal.pone.0256210,https://github.com/crsh/papaja,github,epmc_fulltext,references,,2026-07-20
W3199971114,10.1371/journal.pone.0256210,https://osf.io/b8hfc,osf,epmc_fulltext,data_availability,False,2026-07-20
W3199971114,10.1371/journal.pone.0256210,https://osf.io/qyk87,osf,epmc_fulltext,data_availability,False,2026-07-20
W3199971114,10.1371/journal.pone.0256210,https://osf.io/va5db,osf,epmc_fulltext,body,False,2026-07-20
W3200448490,10.3758/s13421-021-01236-4,https://osf.io/qsrvd,osf,epmc_fulltext,body,True,2026-07-20
W3202623944,10.31234/osf.io/93cru,https://osf.io/2vpfg,osf,osf_preprint,preprint_supplement,False,2026-07-20
W3203162573,10.1098/rsos.210762,https://osf.io/r9zjm,osf,epmc_fulltext,body,False,2026-07-20
W3203162573,10.1098/rsos.210762,https://osf.io/sfxb9,osf,epmc_fulltext,body,False,2026-07-20
W3203162573,10.1098/rsos.210762,https://osf.io/vzxfy,osf,epmc_fulltext,data_availability,False,2026-07-20
W3203507200,10.31234/osf.io/8a5hk,https://osf.io/a4vsb,osf,osf_preprint,preprint_supplement,False,2026-07-20
W3203598110,10.5334/joc.190,https://osf.io/qfshr,osf,epmc_fulltext,data_availability,,2026-07-20
W3203636225,10.1098/rsos.210307,https://osf.io/a8zf6,osf,epmc_fulltext,data_availability,False,2026-07-20
W3206711726,10.1371/journal.pone.0258908,https://osf.io/hncf4,osf,epmc_fulltext,data_availability,False,2026-07-20
W3207712714,10.3389/fpsyg.2021.729302,https://osf.io/rn7w5,osf,epmc_fulltext,references,False,2026-07-20
W3215696157,10.1007/s00426-021-01620-4,https://osf.io/vxrhn,osf,epmc_fulltext,body,False,2026-07-20
W3217364741,10.1098/rsos.211107,https://osf.io/z34m8,osf,epmc_fulltext,data_availability,False,2026-07-20
W4200035959,10.31234/osf.io/ck75y,https://osf.io/jhgs3,osf,osf_preprint,preprint_supplement,False,2026-07-20
W4200129225,10.31234/osf.io/jqk8m,https://osf.io/wyebt,osf,osf_preprint,preprint_supplement,False,2026-07-20
W4200180883,10.31234/osf.io/2kmwy,https://osf.io/cmb3f,osf,osf_preprint,preprint_supplement,False,2026-07-20
W4200238927,10.31234/osf.io/5adgf,https://osf.io/yfxmw,osf,osf_preprint,preprint_supplement,False,2026-07-20
W4200257291,10.31219/osf.io/xjv4n,https://osf.io/65yev,osf,osf_preprint,preprint_supplement,False,2026-07-20
W4200260793,10.31234/osf.io/t7xf3,https://osf.io/swy57,osf,osf_preprint,preprint_supplement,False,2026-07-20
W4200316362,10.31234/osf.io/5f9uc,https://osf.io/p2ybw,osf,osf_preprint,preprint_supplement,False,2026-07-20
W4200353754,10.3758/s13421-021-01261-3,https://osf.io/bz8ng,osf,epmc_fulltext,body,True,2026-07-20
W4200471640,10.31234/osf.io/v2gkc,https://osf.io/b28sq,osf,osf_preprint,preprint_supplement,False,2026-07-20
W4200551137,10.3389/frai.2021.780131,https://osf.io/cm72k,osf,epmc_fulltext,data_availability,False,2026-07-20
W4200552990,10.31234/osf.io/p89h3,https://osf.io/u9wer,osf,osf_preprint,preprint_supplement,True,2026-07-20
W4205542840,10.1093/nc/niab025,https://github.com/crsh/papaja,github,epmc_fulltext,references,,2026-07-20
W4205542840,10.1093/nc/niab025,https://github.com/matanmazor/asymmetry,github,epmc_fulltext,data_availability,True,2026-07-20
W4205542840,10.1093/nc/niab025,https://osf.io/ed8n7,osf,epmc_fulltext,body,False,2026-07-20
W4205542840,10.1093/nc/niab025,https://osf.io/j8sxz,osf,epmc_fulltext,references,False,2026-07-20
W4205558880,10.31234/osf.io/t8eyh,https://osf.io/6ckbh,osf,osf_preprint,preprint_supplement,False,2026-07-20
W4205650969,10.31234/osf.io/q75eh,https://osf.io/xgkvn,osf,osf_preprint,preprint_supplement,False,2026-07-20
W4205910561,10.31234/osf.io/u9ad6,https://osf.io/uakdn,osf,osf_preprint,preprint_supplement,False,2026-07-20
W4205987108,10.31234/osf.io/g24rx,https://osf.io/gua5x,osf,osf_preprint,preprint_supplement,True,2026-07-20
W4206183898,10.31234/osf.io/cxewq,https://osf.io/4rz7k,osf,osf_preprint,preprint_supplement,False,2026-07-20
W4206928479,10.31234/osf.io/gcthj,https://osf.io/3nwq7,osf,osf_preprint,preprint_supplement,False,2026-07-20
W4207078118,10.31234/osf.io/gw7nm,https://osf.io/w52qx,osf,osf_preprint,preprint_supplement,False,2026-07-20
W4210380259,10.1007/s00426-022-01650-6,https://zenodo.org/records/4557024,zenodo,epmc_fulltext,data_availability,,2026-07-20
W4210819433,10.31234/osf.io/3nsk6,https://osf.io/96cgy,osf,osf_preprint,preprint_supplement,False,2026-07-20
W4210846157,10.1186/s41235-022-00364-y,https://osf.io/47krq,osf,epmc_fulltext,data_availability,False,2026-07-20
W4211147173,10.1177/17470218221082491,https://github.com/JAQuent/noveltyVR,github,epmc_fulltext,body,True,2026-07-20
W4211147173,10.1177/17470218221082491,https://osf.io/4sw2t,osf,epmc_fulltext,body,False,2026-07-20
W4211147173,10.1177/17470218221082491,https://osf.io/y72ew,osf,epmc_fulltext,body,False,2026-07-20
W4212801127,10.31234/osf.io/xq7d5,https://osf.io/3ed8f,osf,osf_preprint,preprint_supplement,True,2026-07-20
W4212896672,10.31234/osf.io/fushm,https://osf.io/k8nyb,osf,osf_preprint,preprint_supplement,False,2026-07-20
W4212903816,10.31219/osf.io/zyegf,https://osf.io/nksu8,osf,osf_preprint,preprint_supplement,True,2026-07-20
W4212944682,10.31234/osf.io/7fp8b,https://osf.io/wb3eh,osf,osf_preprint,preprint_supplement,False,2026-07-20
W4212970364,10.1167/jov.22.2.11,https://osf.io/bw872,osf,epmc_fulltext,references,False,2026-07-20
W4212987609,10.31234/osf.io/edw47,https://osf.io/s5mdh,osf,osf_preprint,preprint_supplement,False,2026-07-20
W4213104432,10.31234/osf.io/2ces7,https://osf.io/a6e2u,osf,osf_preprint,preprint_supplement,False,2026-07-20
W4213374870,10.31234/osf.io/92v38,https://osf.io/7usfe,osf,osf_preprint,preprint_supplement,False,2026-07-20
W4214690652,10.3390/vision6010014,https://osf.io/8fw3b,osf,epmc_fulltext,data_availability,False,2026-07-20
W4214882718,10.3758/s13428-021-01776-2,https://github.com/Yury-Shevchenko/openlab,github,epmc_fulltext,data_availability,,2026-07-20
